original_index,label,text,sentiment,n_1st_verb,n_1st_pronoun,n_sing,n_past,n_cond,n_words,rate_verb,rate_pron,rate_sing,rate_past,rate_cond,emoji,absolutist
2167,1,"Ja już kiedyś zaczęłam, ale przez covid przestałam chodzic, a to też było na NFZ więc tylko raz w miesiącu. Teraz myślę, żebg zainwestować w siebie i w swoje zdrowie psychiczne, jak mam pieniadze. Wtedy też zdiagnozowano u mnie depresje, a potem przez dwa lata było okey. A teraz",negative,4.0,2.0,4.0,2.0,0.0,49.0,0.0816326530612244,0.0408163265306122,1.0,0.5,0.0,0,1
2168,1,np ja xdd bylam tak gnebiona w szkole ze zdiagnozowano u mnie depresje xd dla wielu osob to stres wiele osob jest gnebionych przez uczni i nawet przez nauczycieli to żadna nowość,negative,1.0,2.0,1.0,1.0,0.0,32.0,0.03125,0.0625,1.0,1.0,0.0,0,0
2169,1,"Zdiagnozowano u mnie depresję, nerwicę i lek społeczny więc nie do końca:( ale na pewno kiedyś będzie dobrze!",negative,0.0,1.0,0.0,0.0,0.0,18.0,0.0,0.0555555555555555,0.0,0.0,0.0,1,1
2170,1,"nie mogę sobie przypomnieć kiedy dokładnie zdiagnozowano u mnie depresje. Jakby, ile to już? Dwa lata? Trzy? A jedyną poprawę jaka we mnie zaszła wywołały nie te wszystkie leki, a bolesne zerwanie, po którym przynajmniej zaczęłam pracować nad swoją toksycznością aż zniknęła",negative,2.0,2.0,2.0,1.0,0.0,42.0,0.0476190476190476,0.0476190476190476,1.0,0.5,0.0,0,1
2171,1,"Lepsza śmierć? Też tak kiedyś uważałam, ale wówczas zdiagnozowano u mnie depresję i zaczęłam się leczyć.",neutral,2.0,1.0,2.0,2.0,0.0,16.0,0.125,0.0625,1.0,1.0,0.0,0,0
2172,1,"Zdiagnozowano u mnie depresje pod koniec marca tego roku. Przy pierwszym L4 i dobieraniu leków leżałam przez miesiąc w łóżku, patrzyłam w ścianę albo spałam. Ogólnie 2 miesiące wyjęte z życia. Aktualnie jestem na kolejnym L4 z powodu mocnego nawrotu i zwiększenia dawki leku.",negative,4.0,1.0,4.0,3.0,0.0,44.0,0.0909090909090909,0.0227272727272727,1.0,0.75,0.0,0,0
2173,1,"Hejka, wróciłam 
Ponad pół roku temu zdiagnozowano u mnie depresję dwubiegunową, jest mu strasznie ciężko Ale staram się jakoś funkcjonować. Czasami wstanie z łóżka jest ogromnym problemem, nie wspominając już o rozmowie z innymi ludźmi",negative,2.0,1.0,2.0,1.0,0.0,35.0,0.0571428571428571,0.0285714285714285,1.0,0.5,0.0,0,0
2174,1,Dziś oficjalnie zdiagnozowano u mnie depresje. We  been knew,negative,0.0,1.0,0.0,0.0,0.0,9.0,0.0,0.1111111111111111,0.0,0.0,0.0,0,0
2175,1,"+Tych beztroskich. Gdy jeszcze nie miałam „problemów”. Jednak w sierpniu, bez jakiegokolwiek większego powodu, było coraz gorzej z moim zdrowiem psychicznym. W końcu zdiagnozowano u mnie depresję. Zaczęłam brać leki, które pogorszyły mój stan. +",negative,2.0,3.0,2.0,2.0,0.0,34.0,0.0588235294117647,0.088235294117647,1.0,1.0,0.0,0,0
2176,1,Bzdura!!! Pół roku temu zdiagnozowano u mnie depresję i czytając ten wywiad mam wrażenie że czytam o sobie. Takie same problemy z ojcem i z presją otoczenia. Nie pracuję tylko w tv czy innym korpo.,negative,3.0,1.0,3.0,0.0,0.0,35.0,0.0857142857142857,0.0285714285714285,1.0,0.0,0.0,0,0
2177,1,"ehh......

Zdiagnozowano u mnie Depresję. Leczenie zaczynam od dziś 

glhf for me kocham was wszystkich nieważne czy kogoś lubię czy nie.",positive,3.0,2.0,3.0,0.0,0.0,21.0,0.1428571428571428,0.0952380952380952,1.0,0.0,0.0,0,0
2178,1,"Że zdradzam mojego narzeczonego XDD Akurat ta plota była wymyślona przez moich sąsiadów, kiedy zdiagnozowano u mnie depresję i stany lękowe i przez dłuższy czas nawet z domu nie wychodziłam",negative,2.0,3.0,2.0,1.0,0.0,30.0,0.0666666666666666,0.1,1.0,0.5,0.0,1,0
2179,1,"Chodziłam przez dwa lata od kiedy zdiagnozowano u mnie depresję. Terapeutka uratowała mi życie (leki oczywiście też miałam wdrożone). To nie jest żaden wstyd że tam idziesz, po pandemii ten temat nie jest już aż takim tabu",positive,2.0,2.0,2.0,2.0,0.0,37.0,0.054054054054054,0.054054054054054,1.0,1.0,0.0,0,0
2180,1,"Każdy ma inne spostrzeżenie na to i spoko, podzieliliśmy się opinią ale do zmieniania czyjegoś zadania mi się nie chce bawić. Zdiagnozowano u mnie depresję umiarkowaną 2 lata temu i nie poddałem się żadnemu leczeniu, dlatego bazuje zdanie na własnych doznaniach",neutral,2.0,2.0,1.0,2.0,0.0,41.0,0.048780487804878,0.048780487804878,0.5,1.0,0.0,0,0
2181,1,"3 lata temu zdiagnozowano u mnie depresje i super git, jakoś się żyje ale czasami mam wrażenie że uderza ona we mnie dwa razy mocniej",neutral,1.0,2.0,1.0,0.0,0.0,25.0,0.04,0.08,1.0,0.0,0.0,0,0
2182,1,Niedługo minie rok od kiedy zdiagnozowano u mnie depresje,negative,0.0,1.0,0.0,0.0,0.0,9.0,0.0,0.1111111111111111,0.0,0.0,0.0,0,0
2183,1,Oficjalnie zdiagnozowano u mnie depresję,negative,0.0,1.0,0.0,0.0,0.0,5.0,0.0,0.2,0.0,0.0,0.0,0,0
2184,1,dzisiaj mijają 2 lata od momentu jak straciłam najważniejsza osobę w moim życiu i zdiagnozowano u mnie depresje:),negative,1.0,2.0,1.0,1.0,0.0,18.0,0.0555555555555555,0.1111111111111111,1.0,1.0,0.0,1,0
2185,1,"Zesram sie powiedzialam rodzicom jak teraz bedzie wygladalo moje leczenie to moja matka jest jak ""ja nie chce bys brala leki"" 
Typiaro zdiagnozowano u mnie depresje plz",negative,2.0,4.0,2.0,1.0,0.0,27.0,0.074074074074074,0.1481481481481481,1.0,0.5,0.0,0,0
2186,1,"Ja poszedłem jak zdiagnozowano u mnie depresję, bo nie chciałem łykać żadnych tabletek i poradziłem sobie z nią w ""rekordowym czasie"" jak powiedział mój terapeuta, a do tego jest zawsze pozytywna energia w chuj, więc da sie poradzić w ten sposób z depresją.",positive,3.0,3.0,3.0,3.0,0.0,43.0,0.0697674418604651,0.0697674418604651,1.0,1.0,0.0,0,1
2187,1,"O albo „ty nie masz fobii społecznej przecież masz przyjaciół”
Jak zdiagnozowano u mnie depresje tez na początku to wypierali dopiero jak zaczęłam brać leki stwierdzili ze jednak coś jest nie tak",negative,1.0,1.0,1.0,1.0,0.0,32.0,0.03125,0.03125,1.0,1.0,0.0,0,0
2188,1,w sierpniu zdiagnozowano u mnie depresje a nie mam kasy na dalsze terapie i lekarstwa i chuj,negative,1.0,1.0,1.0,0.0,0.0,17.0,0.0588235294117647,0.0588235294117647,1.0,0.0,0.0,0,0
2189,1,"No i dlatego mając takie dzieciństwo byłam wyśmiewana i zastraszana a w wieku 12 lat zdiagnozowano u mnie depresję
""Nikt nie czuł się gorszy"" 

t.co/sBaTi2v9Xx",neutral,1.0,1.0,1.0,1.0,0.0,25.0,0.04,0.04,1.0,1.0,0.0,0,0
2190,1,"Wlasnie zdiagnozowano u mnie depresje, a ja nadal mysle ze sobie wmawiam i zmyslam.. 
dnooceanu",negative,2.0,2.0,2.0,0.0,0.0,15.0,0.1333333333333333,0.1333333333333333,1.0,0.0,0.0,0,0
2191,1,"Kiedyś myślałam, że to jest niemożliwe tak „zżyć się” z idolem. Jak osoba, gdzieś tam w świecie może cokolwiek pomóc. 
Od momentu kiedy zdiagnozowano u mnie depresje i zaczęłam się zagłębiać w to wszystko to Wonho samymi swoimi zdjęciami, głupkowatymi vlive naprawdę mi pomagał.",neutral,2.0,2.0,2.0,2.0,0.0,44.0,0.0454545454545454,0.0454545454545454,1.0,1.0,0.0,0,1
2192,1,"What is something someone has said to you that you'll never forget? — Noooo moja eks przyjaciolka obiecala mi kurwa wsparcie po grob a jak powiedzialam jej ze zdiagnozowano u mnie depresje i fobie spoleczna to niedlugo potem mnie… 

curiouscat.me/books_not_guns
/post/955691558?t=1565638494
…",negative,1.0,4.0,1.0,1.0,0.0,40.0,0.025,0.1,1.0,1.0,0.0,0,1
2193,1,"W wieku 9 lat zdiagnozowano u mnie depresje, lecz z czasem przerodzila sie ona w zaburzenia osobowosci, jak i rowniez zaburzenia odzywiania",negative,0.0,1.0,0.0,0.0,0.0,22.0,0.0,0.0454545454545454,0.0,0.0,0.0,0,0
2194,1,"nie sądziłam że znajdę kiedyś coś takiego ale,,,, znalazłam posta z kiedy zdiagnozowano u mnie depresję i strasznie chciałabym tę 15-letnią mnie przytulić",negative,4.0,2.0,4.0,2.0,1.0,23.0,0.1739130434782608,0.0869565217391304,1.0,0.5,0.25,0,0
2195,1,"Chłopaki, po latach jestem oficjalnie mentally ill (mam diagnozę depresji i zalecenie udania się na diagnozę autyzmu)",neutral,2.0,0.0,2.0,0.0,0.0,17.0,0.1176470588235294,0.0,1.0,0.0,0.0,0,0
2196,1,"mam diagnoze depresji i chodze na terapie
ale dziekuje za troske!",neutral,2.0,0.0,2.0,0.0,0.0,11.0,0.1818181818181818,0.0,1.0,0.0,0.0,0,0
2197,1,Yup. Chodze do psychiatry odkąd mam 8 lat. Mam teraz dopiero niedawno diagnozę. (Bo ciężko stwierdzić ADHD przez podobne objawy do depresji i dwubiegunówki). Mam diagnozę i psychologa a o leki dopiero się staram. Ale po prostu diagnozę mam od niedawna a na wizytę ciężko się dosta,negative,6.0,0.0,6.0,0.0,0.0,47.0,0.1276595744680851,0.0,1.0,0.0,0.0,0,0
2198,1,"U mnie jest to bardziej kwestia stresu, prawdopodobnej depresji (niby mam diagnozę ale coś mi w niej nie pasuje) i dość niezdrowego trybu życia. Prawdopodobnie na wadze mam tyle samo.",negative,2.0,2.0,2.0,0.0,0.0,30.0,0.0666666666666666,0.0666666666666666,1.0,0.0,0.0,0,0
2199,0,"Ale czemu ja ide po puzzle, a tam jakis AI shit.",negative,1.0,1.0,1.0,0.0,0.0,11.0,0.0909090909090909,0.0909090909090909,1.0,0.0,0.0,0,0
2200,0,"Mam nadzieje, że oni zdadzą sobie w końcu sprawę, że nas do kpopu ciągnie właśnie to ""K""",positive,2.0,1.0,2.0,0.0,0.0,17.0,0.1176470588235294,0.0588235294117647,1.0,0.0,0.0,0,0
2201,0,"I wiem, że Hybe chce sie bardziej przypodobać casual listeners tym agielskim ale kurwa :loudly_crying_face: co z fanami",negative,1.0,0.0,1.0,0.0,0.0,17.0,0.0588235294117647,0.0,1.0,0.0,0.0,1,0
2202,0,Królowa,neutral,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0,0
2203,0,Przecież ona by wyglądała tam cudownie :loudly_crying_face::folded_hands::folded_hands::folded_hands:,positive,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,1,0
2204,0,Przepraszam ale czemu nie widze zeby ktoś zauważył że ten teledysk jest inspirowany Koreańskim filmem Oldboy :loudly_crying_face:,neutral,2.0,0.0,2.0,0.0,0.0,16.0,0.125,0.0,1.0,0.0,0.0,1,0
2205,0,Ale rok powstania platformy tu nic nie znaczy XDDDDD,neutral,0.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,1,1
2206,0,A ja właśnie widziałam filmik jak ludzie się zajebiacie bawią,positive,1.0,1.0,1.0,1.0,0.0,10.0,0.1,0.1,1.0,1.0,0.0,0,0
2207,0,"ilość ubrań, jakie mam jak na kogoś, kto nosi te same dziesięć rzeczy",neutral,1.0,0.0,1.0,0.0,0.0,13.0,0.0769230769230769,0.0,1.0,0.0,0.0,0,0
2208,0,"w menu w ten weekend będzie ciasto truskawkowo-migdałowe, muszę zebrać wszystkie składniki i zabrać się do pracy",neutral,1.0,0.0,1.0,0.0,0.0,17.0,0.0588235294117647,0.0,1.0,0.0,0.0,0,1
2209,0,moja mama daje za dużo rad jak na najmłodszego członka rodziny,neutral,0.0,1.0,0.0,0.0,0.0,11.0,0.0,0.0909090909090909,0.0,0.0,0.0,0,0
2210,0,"już nie uważam, że 7 mężów to świetna książka, ale doświadczenie, które przeżyłam czytając tę książkę było dla mnie tak wzruszające, że szkoda, że ​​żadna inna książka nie porwała mnie tak samo jak ta",positive,2.0,2.0,2.0,1.0,0.0,34.0,0.0588235294117647,0.0588235294117647,1.0,0.5,0.0,0,0
2211,0,można wiele powiedzieć o osobie na podstawie jej opinii o sansie stark,neutral,0.0,0.0,0.0,0.0,0.0,12.0,0.0,0.0,0.0,0.0,0.0,0,0
2212,0,banger którego nie doceniałam a teraz jedna z moich ulubionych piosenek,positive,1.0,1.0,1.0,1.0,0.0,11.0,0.0909090909090909,0.0909090909090909,1.0,1.0,0.0,0,0
2213,0,armin ma osobną rubryke bo taki jest wyjątkowy,neutral,0.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0,0
2214,0,powiedzieć że jestem wściekła to jakby nie powiedzieć nic,negative,1.0,0.0,1.0,0.0,0.0,9.0,0.1111111111111111,0.0,1.0,0.0,0.0,0,1
2215,0,"jakiś stary dresiarz do mnie, że mam ładną maskotkę na torbie (mam breloczek z kuromi)",positive,2.0,1.0,2.0,0.0,0.0,15.0,0.1333333333333333,0.0666666666666666,1.0,0.0,0.0,0,0
2216,0,"chce mi się tak płakać, czuję się okropnie",negative,1.0,1.0,1.0,0.0,0.0,8.0,0.125,0.125,1.0,0.0,0.0,0,0
2217,0,"jestem tak rozjebana psychicznie, od wtorku czuję się jak gówno, wyje każdego dnia, dostaje ataku paniki na myśl, że mam tam znowu się pojawić i nie widzę żadnych szans na poprawę w tej kwestii",negative,4.0,0.0,4.0,0.0,0.0,34.0,0.1176470588235294,0.0,1.0,0.0,0.0,0,0
2218,0,moje życie już nigdy nie będzie takie jak wtedy gdy to wyszło,negative,0.0,1.0,0.0,0.0,0.0,12.0,0.0,0.0833333333333333,0.0,0.0,0.0,0,1
2219,0,strzelam se w łeb,positive,1.0,0.0,1.0,0.0,0.0,4.0,0.25,0.0,1.0,0.0,0.0,0,0
2220,0,"the right move było naprawdę przyjemne, zaskoczyło mnie",positive,0.0,1.0,0.0,0.0,0.0,8.0,0.0,0.125,0.0,0.0,0.0,0,0
2221,0,Wstyd !!!,negative,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0,0
2222,0,Snus-sługus,neutral,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0,0
2223,0,Z pozdrowieniami,positive,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0,0
2224,0,Z  Moim prezydentem w Chicago.,positive,0.0,1.0,0.0,0.0,0.0,5.0,0.0,0.2,0.0,0.0,0.0,0,0
2225,0,Prezydent Lech Wałęsa w Chicago!,positive,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0,0
2226,0,Czekamy na Wasze głosy,positive,1.0,0.0,0.0,0.0,0.0,4.0,0.25,0.0,0.0,0.0,0.0,0,0
2227,0,I po Trzasku!,positive,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0,0
2228,0,W środowisku moich znajomych nazywany jestem pojebanym :Bajdenowcem!,negative,1.0,1.0,1.0,0.0,0.0,8.0,0.125,0.125,1.0,0.0,0.0,0,0
2229,0,"To przez takich dziennikarzy Nawrocki został wygranym w tych wyborach ,symetrycznie i wyrozumiale to Dominika robi wspaniałe.",positive,0.0,0.0,0.0,0.0,0.0,17.0,0.0,0.0,0.0,0.0,0.0,0,0
2230,0,Scholastyka,neutral,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0,0
2231,0,Pierdol się zjebie!!,negative,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0,0
2232,0,Jebniety gość,negative,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0,0
2233,0,"Ale tych sportowców tez warto zapamiętać ,którzy pozują z BATYREM !!!",neutral,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0,0
2234,0,To ten  klijent od biegania a nie od myślenia,negative,0.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,0,0
2235,0,Ale było do buca Pobozego,negative,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0,0
2236,0,Bardzo proszę o odpowiedź w jakim celu został zaproszony taki skład do audycji Tok FM i co miał by nam dać nowego w sprawach poruszanych przez panią.trochę pomyślunku oczekiwałbym od ludzi którzy na codzień komentują i narzucają nam tok narracji,positive,2.0,2.0,2.0,0.0,1.0,40.0,0.05,0.05,1.0,0.0,0.5,0,0
2237,0,Podnieta Joanny nad Białoruską jest poprostu bardzo przykre do słuchania. I te mądrości o ustawianiu proszę zostawić na przekazywanie dzieciom na treningach,negative,1.0,0.0,1.0,0.0,0.0,22.0,0.0454545454545454,0.0,1.0,0.0,0.0,0,0
2238,0,Kompetentny oficer. Miałem przyjemność przez chwilę współpracować.,positive,1.0,0.0,1.0,1.0,0.0,7.0,0.1428571428571428,0.0,1.0,1.0,0.0,0,0
2239,0,dobra lokalizacja - dla HSW S.A - dobra!,positive,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0,0
2240,0,Żadna szanującą się polska firma zbrojeniowa nie może obejść się bez stolarni. Czy w WB Group też macie stolarnie ,neutral,0.0,0.0,0.0,0.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0,0,0
2241,0,Kuwejt! Postanowili zarobić na wojnie Trumpa i Netanjahu z Iranem.,neutral,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0,0
2242,0,"Operowanie to zaczyna chirurg, w asyście anestezjologa lub pielęgniarza anestezjologicznego.",neutral,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0,0
2243,0,U nich też. Nie jesteśmy dziwni i osamotnieni w galaktyce,neutral,1.0,0.0,0.0,0.0,0.0,10.0,0.1,0.0,0.0,0.0,0.0,0,1
2244,0,"Mistrz potężningu wraca w stałej formie, nie oglądając się na sens. Potężne pociski dla Polski i Ukrainy. Europa uniezależnia się od USA - GeekWeek w",neutral,0.0,0.0,0.0,0.0,0.0,25.0,0.0,0.0,0.0,0.0,0.0,0,0
2245,0,Konieczki są przedmieściem Ełku,neutral,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0,0
2246,0,Odsetek idiotów rośnie wraz z oddaleniem od południka 0? W obie strony?,negative,0.0,0.0,0.0,0.0,0.0,12.0,0.0,0.0,0.0,0.0,0.0,0,0
2247,0,"Ma przewagę taką, że jest z państwowego zakładu.",neutral,0.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0,0
2248,0,Na pohybel DHL i DPD. Nawet jesli mają spółki zarejestrowane w Polsce.,positive,0.0,0.0,0.0,0.0,0.0,12.0,0.0,0.0,0.0,0.0,0.0,0,0
2249,0,Nie mam ludzi doskonałych,positive,1.0,0.0,1.0,0.0,0.0,4.0,0.25,0.0,1.0,0.0,0.0,0,0
2250,0,Będą certyfikować infrastrukturę :face_with_spiral_eyes:,neutral,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,1,0
2251,0,"Można np. z wyznaczonymi etapami, fazami, celami. Chyba zaplanowane cele będą tu najlepszym odpowiednikiem.",positive,0.0,0.0,0.0,0.0,0.0,14.0,0.0,0.0,0.0,0.0,0.0,0,0
2252,0,"W ich sytuacji posiadanie śmigłowców bojowych jest nonsensowne. Marynarka.wojenna, OPL (w tym samoloty), śmigłowce transportowe, bezzalogowce latające. Dobrze że patrzą na mapę i wyciągają trafne wnioski",neutral,0.0,0.0,0.0,0.0,0.0,26.0,0.0,0.0,0.0,0.0,0.0,0,0
2253,0,"""wrzucając butelki/puszki do maszyny, maszyna wie..."". To maszyna wrzuca butelki ? Maszyny zbierają, przynoszą, wrzucają.... Aha",neutral,0.0,0.0,0.0,0.0,0.0,15.0,0.0,0.0,0.0,0.0,0.0,0,0
2254,0,"Im mniej czasu na wykonanie przedmiotu umowy, tym większe ryzyko naliczenia kar umownych, co przekłada się na oczekiwana przez wykonawcę wyższa zapłatę. Zwłaszcza przy monopolu. Tak więc jestem za tym, by nie było przymusu zamówień z tej pożyczki. Nie całą klasa musi być wydana",neutral,1.0,0.0,1.0,0.0,0.0,44.0,0.0227272727272727,0.0,1.0,0.0,0.0,0,1
2255,0,16BZmot to będzie potężna JW,positive,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0,0
2256,0,"Wydam 300 złotych, tylko wskaż gdzie go mogę za tyle kupić, proszę.",positive,3.0,0.0,3.0,0.0,0.0,12.0,0.25,0.0,1.0,0.0,0.0,0,0
2257,0,"W każdym społeczeństwie jest do 20% foliarzy oraz wielbicieli wróżek, horoskopów i homeopatii.",neutral,0.0,0.0,0.0,0.0,0.0,13.0,0.0,0.0,0.0,0.0,0.0,0,1
2258,0,"Ten weteran ze sklepu jednak służył w wojsku, ale jako szeregowy, więc a) argument trochę chybiony b) miał wiedzę internetowa o strategii i wyzwaniach operacyjnych, więc tu argumenty Twoje słuszne",negative,0.0,0.0,0.0,0.0,0.0,30.0,0.0,0.0,0.0,0.0,0.0,0,0
2259,0,w Węgorzewie saperzy to najwyżej w delegacji bywają :beaming_face_with_smiling_eyes:,neutral,0.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,1,0
2260,0,Gołąbek,neutral,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0,0
2261,0,Dziś mijają 4 lata wojny na pełną skalę,neutral,1.0,0.0,1.0,0.0,0.0,8.0,0.125,0.0,1.0,0.0,0.0,0,0
2262,0,"To nie mądrość tylko mędrkowanie, ratowanie za wszelką cenę wizerunku po szmaciarskim występie Hołowni. Ciocia Kasia nie pomaga :face_with_tears_of_joy:",neutral,0.0,0.0,0.0,0.0,0.0,18.0,0.0,0.0,0.0,0.0,0.0,1,0
2263,0,"Podjechałam sobie dzisiaj nie wadząc nikomu na Orlen, a tam 6,16 :smiling_face_with_heart-eyes::smiling_face_with_hearts:",neutral,1.0,0.0,1.0,1.0,0.0,11.0,0.0909090909090909,0.0,1.0,1.0,0.0,1,0
2264,0,Poszedł grosz.,neutral,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0,0
2265,0,"Nie wiem, czy red. J. Piński jest niepoczytalny. Ale jeśli jest, to czy w państwie prawa wysyła się do takiej osoby fałszywych kominiarzy, którzy uciekają przed policją? No i czy pan P. z ABW w końcu istnieje? Bo czytałam w jednej gazecie, że nie. Kto tu jest niepoczytalny? :face_with_tears_of_joy:",negative,2.0,0.0,2.0,1.0,0.0,48.0,0.0416666666666666,0.0,1.0,0.5,0.0,1,0
2266,0,"Pola mogła sobie pozwolić na fikołka, podobnie Hołownia zeszmacił się licząc na brak reakcji wyborców. Dlaczego? Bo dopiero ostatnio coś drgnęło w zachowaniach elektoratów. Ale jeszcze długa droga do tego, gdy zdrada polityka skutkować będzie polityczną banicją u wyborców.",negative,0.0,0.0,0.0,0.0,0.0,39.0,0.0,0.0,0.0,0.0,0.0,0,1
2267,0,"Ja też uważam, że wspólna lista to gorszy wariant, chociaż łatwiejszy. Trudniejszy ale skuteczniejszy i lepszy, to zdjąć krawaty, podwinąć rękawy i ruszyć do roboty, a konkretnie do miejsc i ludzi ""od zawsze"" głosujących przeciwko KO. A Tusk robi swoje jak dotychczas.",neutral,1.0,1.0,1.0,0.0,0.0,42.0,0.0238095238095238,0.0238095238095238,1.0,0.0,0.0,0,1
2268,0,"Chciałam zapytać o zdolność honorową ale nie wiem, jaki kodeks obowiązuje w środowisku bandytów.",negative,2.0,0.0,2.0,1.0,0.0,15.0,0.1333333333333333,0.0,1.0,0.5,0.0,0,0
2269,0,Czy to nie koniecznością dogadywania się z przeciwnikami w imię dobra Najjaśniejszej tłumaczył Hołownia nocne spiski z Bielanem? W obecności Kamińskiego z PSL? Jak dla mnie układanie puzzli już prawie na ukończeniu.,neutral,0.0,1.0,0.0,0.0,0.0,32.0,0.0,0.03125,0.0,0.0,0.0,0,0
2270,0,"Zważywszy, że zonda okazała się źródłem finansowania motłochu pisdzielsko-konfederacyjnego można zaryzykować tezę, że wszyscy, którzy tam wpłacili, są sponsorami tej zorganizowanej grupy przestępczej? Haha, prawaków mi nie żal, ale pozostali muszą mieć niezłego kaca.",negative,0.0,1.0,0.0,0.0,0.0,34.0,0.0,0.0294117647058823,0.0,0.0,0.0,0,1
2271,0,"I dlatego z czarnej dupy, w jakiej był w sierpniu, w kwietniu ma 37%. Chciałabym być takim nieudacznikiem.",negative,1.0,0.0,1.0,0.0,1.0,18.0,0.0555555555555555,0.0,1.0,0.0,1.0,0,0
2272,0,"No jasne, bo Konfederacja istnieje dzięki ofiarnym wpłatom swoich członków :grinning_face_with_sweat:",positive,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,1,0
2273,0,"W węgierskich wyborach już nie chodzi o poparcie dla opozycji i ilość zdobytych głosów. Obawiać należy się wyłacznie tego, co wydarzy się po próbie skręcenia wyborów. Co do tego, że ogłoszony wynik wskaże wygraną Orbana, nie mam wątpliwości.",neutral,1.0,0.0,1.0,0.0,0.0,38.0,0.0263157894736842,0.0,1.0,0.0,0.0,0,0
2274,0,"Zdecydowanie wolę rodzimego ""aparatczyka"" wykazującego się zdrowym rozsądkiem, rozwagą i inteligencją, niż zaburzonego idiotę zza oceanu.",negative,1.0,0.0,1.0,0.0,0.0,16.0,0.0625,0.0,1.0,0.0,0.0,0,0
2275,0,"Co wybory ten sam problem: czas przestać bać się wyborców niechętnych KO, oni nie gryzą, trzeba tylko rzeczowo, bez ściemniania odpowiadać na pytania. I nie z ambony.",negative,0.0,0.0,0.0,0.0,0.0,27.0,0.0,0.0,0.0,0.0,0.0,0,0
2276,0,"Konserwatyzm nie jest złem, przeciwko któremu głosowali Węgrzy, tylko walka z uzależnieniem od Rosji, faszyzm i prawactwo, które z konserwatyzmem nie ma nic wspólnego. To patole prawaccy spolaryzowali świat na ""prawicę"" i ""lewactwo"".",negative,0.0,0.0,0.0,0.0,0.0,33.0,0.0,0.0,0.0,0.0,0.0,0,1
2277,0,"Ale to o standardach to satyra, prawda?",negative,0.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0,0
2278,0,"Czy dobrze rozumiem, że dzisiaj jest opcja wyboru? :grinning_face_with_sweat:",positive,1.0,0.0,1.0,0.0,0.0,8.0,0.125,0.0,1.0,0.0,0.0,1,0
2279,0,"Ale on nie ma żadnego sflaczałego tygryska - dewota, ani sprzedajnego Hołowni za plecami. Nie musi się liczyć z żadnymi koalicjantami. To drobna różnica w stosunku do Polski.",negative,0.0,0.0,0.0,0.0,0.0,27.0,0.0,0.0,0.0,0.0,0.0,0,1
2280,0,"Ciekwe, czy memcen odzyskał swoją kasę, czy solidarnie z resztą pokrzywdzonych walczy o przelew? :face_with_hand_over_mouth:",neutral,0.0,0.0,0.0,0.0,0.0,14.0,0.0,0.0,0.0,0.0,0.0,1,0
2281,0,"Zandberg jest tworem Kaczyńskiego. Dzięki niemu jest w Sejmie. Nie bardzo wiem, jak miałby stanąć do antypisdzielskiej i antykonfiarskiej koalicji.",negative,1.0,0.0,1.0,0.0,0.0,20.0,0.05,0.0,1.0,0.0,0.0,0,0
