text,label
Ostatnio strasznie męczy mnie codzienność. W dodatku dziś jest wtorek którego naprawdę nie lubię... czeka mnie angielski i trening... za bardzo się rozleniwiłem.,0
Start wielkiego tygodnia. Strasznie zawalony tydzień przede mną. Aż mi się nie chce... a to dopiero poniedzialek,0
"Ciężko jest być samotnym. Współczuję szczerze, niby czasem ktoś irytuje, ale jak nie ma się do kogo odezwać to jest jeszcze gorzej. Ciężki los maja osoby starsze.",0
Naprawdę liczyłem że skrobanie szyb w tym sezonie już za mną. Niestety nie jest to takie proste.,0
No i zostałem sam. Do weekendu ale jednak. Deal jednak obustronnie dobry. Każdy zyskuje :),0
"Dawno się tak realnie nie uszkodziłem. Mam nadzieje ze to nic groźnego, ale prawa stopa mocno wczoraj dostała po dupie. Cena treningu zapłacona.",0
Zaczynamy wielki tydzień. 4 dni i trochę spokoju. Nadal czekamy na szanse.,0
"Rozwój AI pędzi tak, że zaraz nie odróżnimy deepfake’u od lustra. Ale co, jeśli to nie my tworzymy AI, tylko sami nią jesteśmy? Skoro kodujemy maszyny na własne podobieństwo, to kto zakodował nas? Biologia to też algorytm, a DNA to kod. Co o tym sądzicie? 🧵👇",0
"Niechby się świat zawalił, to szmaty #Epsteina muszą za to spłonąć na stosach żywcem. Obojętnie jakie stanowiska piastują - czy to prezydent Stanów Zjednoczonych czy gwiazda Hollywood, te kurwy muszą spłonąć na stosach. Nie ma litości dla szmat, krzywdzących dzieci.",0
"Dwie osoby w tym samym miejscu widzą inne światy. Ego tworzy iluzję, że wszyscy powinni czuć i myśleć tak samo – stąd konflikty. Pokora uczy, że każdy nosi w sobie własną rzeczywistość. Nie wszystko musisz rozumieć czy naprawiać. Pozwól światu być światem, a sobie – sobą. ✨",0
"Ten rozłam w PiS to celowa, przemyślana akcja. Przy takich sondażach PiS jako całość, nie ma szans w wyborach, gdyż duża część ich wyborców ucieka do Brauna. Ale sztuczny rozłam sprawi, że wyborcy z uprzedzeniem do Kaczyńskiego uciekną do Morawieckiego, a reszta zostanie przy PiS",0
"Bojkotujemy wszystkie produkty pochodzące z Izraela. Kupując produkty z Izraela nieświadomie wspierasz dzieciobójstwo. To tak jakbyś finansował mordercę, który dziś morduje dzieci w Gazie, Iranie i Libanie, a jutro będą to Twoje dzieci.

Masowy bojkot Izraela ma sens.",0
"Drugi Holocaust trwa od 2023 roku. Tym razem jednak to Izrael masowo morduje ludność cywilną, w tym dzieci. Morderca jest mordercą, a ludzie potępiający morderców nie są antysemitami, nawet jeśli masowego mordu dokonuje Izrael, który niczym się nie różni od nazistowskich Niemiec.",0
"Co stoi na przeszkodzie, by Iran nie miał broni jądrowej, skoro ma ją kraj, który jako jedyny użył jej dwukrotnie przeciw cywilom, a prezydentem tego kraju jest człowiek niezrównoważony psychicznie?!",0
Uwielbiam Morgana Freemana.,0
Wybory na Węgrzech wygrali żydzi.,0
"Superbomba z czasów przed naszą erą: Co zniszczyło starożytne miasta Mohenjo-Daro, Sodomę i Gomorę?

W połowie XX wieku ludzkość była przekonana, że ​​broń jądrowa to jej własny, nowatorski wynalazek. Ale potem zaczęły się pojawiać dziwne rzeczy.",0
"Nie pozwólcie swoim dzieciom zabrać ich telefonów komórkowych w szkołach. Czym innym jest nakaz wyłączenia ich podczas lekcji (i tylko lekcji), a czym innym konfiskata lub zakaz włączania ich podczas przerw. Dzieci nie będą miały możliwości alarmowania Was o pomoc!",0
"Péter Magyar do złudzenia przypomina mi cyborga odzianego w ludzką skórę, stworzonego przez pedalskie organizacje unijne, dla celów New Age.",0
"Czy w @tvn24 @tvp_info i @PolsatNewsPL mówili o tym? Nie, bo zbyt antysemityczne.",0
"Kuchnia prowadzona wzorowo. W tle koncert na żywo (przeważnie pianino). Od 22. kwartet artystyczny.

Flaki – w niedziele i czwartki. Kołduny – we wtorki, środy, soboty. Obiady z 3 dań – 1 zł 20 gr. Trunki pierwszorzędnych firm. Tak było w Płocku – Bielska, róg Starego Rynku. 1926",0
"Czy redaktorzy smieciowych mediów w Polsce, jak @tvn24 @tvp_info i @PolsatNewsPL czytają Twittera? Gdzie są te informacje, o których ludzie dowiadują się tylko z Twittera? Gdzie ta nienawiść do przyjaznej nam Rosji? Gdzie informacje o nazistowskim, dzieciobójczym Izraelu? Gdzie?",0
"Na długo przed Epsteinem istniało przedszkole McMartin w Manhattan Beach w Kalifornii.

Wiele dzieci zeznawało o podziemnych tunelach i rytuałach satanistycznych, a także o nadużyciach seksualnych i torturach, do których dochodziło pod przedszkolem.",0
"Wartość dolara nie jest gwarantowana przez PKB USA, ale przez międzynarodowy rynek węglowodorów. Handel ropą inną walutą niż dolar, wartość dolara uległaby załamaniu. Iran o tym wie, ale nie tylko Iran, bo także Chiny, które tylko na tym korzystają. Jednym zdaniem USA tonie.",0
"Zgadza się. NATO popełniło zbrodnię uczestnicząc w wojnie przeciw Irakowi, a między inny Polska oficjalnie wówczas pierwszy raz dopuściła się agresji zbrojnej przeciw obcemu krajowi. Dlatego nie żałowałem wtedy żadnego polskiego żołnierza, który poległ w Iraku.",0
"Kiedy byłem dzieckiem pedofilię oficjalnie tępiono i wiedziałem czym jest kodeks honorowy. Solo to solo - do pierwszej krwi i basta. Dziś pedofile są posłami, nie tylko nauczycielami, a naćpane dzieci z nożami w plecakach do szkoły chodzą.",0
"Kiedyś pedał i pedofil musiał ukrywać swoją chorobę psychiczną. Dziś pedofilom legalnie pozwolono opiekować się dziećmi. Nie mów mi co było kiedyś, bo to świadczy o tym, że kompletnie ślepa jesteś na to, jak ludzie świat zmienili, zwłaszcza że karykaturę Orwella masz w avatarze.",0
"W mikroskopijnym świecie atomów i fal świetlnych padających na detektor fotonów, wyniki są losowe, zgodnie z prawami prawdopodobieństwa. Niektórzy naukowcy teoretyzują jednak, że mechanika kwantowa jest niekompletna, ponieważ brakuje jej głębszej prawdy:",0
"Mundial w tym roku powinien być odwołany. Oczywiście wiem, że niemożliwe, ale... imperialistyczny kraj z szaleńcem u władzy nie ma prawa organizować globalnych imprez sportowych. Przypominam, że Rosja do dziś ma zakaz udziału w imprezach sportowych, choć walczy z nazizmem.",0
"Rozpoczęli wojnę z Iranem, żebyśmy zapomnieli o tych obrazach!

Nie spodziewali się, że Iran będzie piekłem. Piekłem dla całych Stanów Zjednoczonych, gdyż atak na Iran okazał się agresją na światową gospodarkę. To w kwestii USA jest teraz, by Trump spłynął z nurtem szamba.",0
"O wiele lepiej portal X wygląda, kiedy czytam ludzi z całego świata w języku polskim, wprost nazywając Trumpa pedofilem i mordercą. O Izraelu już nie wspomnę.",0
"Trump, dający Iranowi kolejne 48 godzin na otwarcie cieśniny Ormuz.",0
"Ogromny błąd, że sprzeciwia się mordowaniu dzieci?! W lustro spójrz, a ujrzysz prawdziwy błąd.",0
"Biblia mówi, że pod Wieżą Babel Bóg pomieszał nam języki. Tysiące lat później @elonmusk właśnie je przywrócił. 🌍✨

Dzięki auto-tłumaczeniom na X bariery znikają w czasie rzeczywistym. Witamy w erze globalnej wymiany myśli bez granic! 🚀#X #Grok #Babel #AI",0
"Dziwka Trumpa. A co najlepsze w tym wszystkim, Trump wie, że za żonę ma dziwkę i sie cieszy.",0
"Ej, Trump @realDonaldTrump telefon do ciebie. Odbierz, nie wstydź się bo i tak ryj już masz pomarańczowy ze wstydu, jak świat cię ocenia. Twój upadek jest bliski, frędzlu Szatana.",0
Izrael nie ma prawa istnieć.,0
Usunięty wpis Elona Muska.,0
"Ogólnie jestem antypartyjny. Nie popieram żadnej partii, a każdego polityka traktuję jak potencjalnego przestępcę, i choć moja krytyka zawsze dotyczy aktualnego rządu, to nie rozumiem tylko jednego - jak politycy PiS mogą oficjalnie popierać zbrodnie psychopaty Trumpa?!",0
"Zobacz momenty, gdy amerykańscy żołnierze zostali zrzuceni, aby uratować pilota, i zobacz, co się z nimi stało...",0
"Relaks, spokój, medytacja… i nagle gdzieś przy kręgosłupie budzi się wąż kundalini.

A to wcale nie taka niewinna zabawa - bo zamiast harmonii możesz „obudzić coś”, czego lepiej nie ruszać… a przy okazji wyjść z siebie w dosłownym znaczeniu.",0
Donald ma ich za motłoch.,0
Słusznie.,0
Piękna wiosna 🌿,0
"To prawdziwe oblicze papiestwa. Współczesny papież Leon, jest agentem Trumpa, który wraz z Sarą Mullally, agentką Blaise Metreweli, zaprzecza silnie Trumpowi. Watykan albo kłamie, albo tai prawdę. Papież Leon to polityk..",0
Z kim walczycie za pomocą fałszywej dobroci i uczciwości? W jakim celu ta hipokryzja?,0
"Będę unikał pikantnych komentarzy, gdyż pały i płk. Paweł Szota grzebią mi w mediach społecznościowych. Nie tylko ja stałem się ostrożny. Zła na Bliskim Wschodzie nie wolno krytykować i być może służby polskiego rządu będą uciszać śmiałków.",0
"Tego nie da się komentować. W internecie takie wyrażenia, słowa jak ""zbrodnie wojenne"", ""Żydzi"", ""nazizm"", ogólnie nazywanie tej wojny złą jest wyciszane przez publicystów być może z powodu restrykcji prawnych. W związku z tym, nie warto mówić za dużo.",0
Trump strzelił sobie w kolano. Ja się z tego powodu cieszę. Administracja D. Trumpa powinna się bać i żałować tego co zrobiła całej ziemi. Powinni być ukarani. Źle mi się robi jak to oglądam i odechciewa mi się to gówno amerykańskie i żydowskie komentować.,0
"To jest nazizm. To jest zło.
@IDF @CIADirector",0
"Tusku, a było tak dobrze 🤯",0
Zobacz filmik użytkownika Hartwiński opowiada! #TikTok,0
"Jeśli to broń, to żadnej broni w ten region. Po co ludziom tyle broni dzisiaj. To ten pomarańczowy czub tak spieprzył ziemię. Ludzkość powinna handlować, zamiast się zbroić.",0
"Zamordowanie jedynego pokojowego przywódcy i polityka w Iranie naraziło nie tylko Trumpa na permanentne skutki. Z Johnem Ratcliffe współpracują ściśle nasi wielcy Polacy,  płk. Paweł Szota,  płk. Bartosz Jarmuszkiewicz oraz płk. Piotr Krawczyk kolejni szefowi AW.",0
Wąwóz Świętego Jacka Odrowąża w Sandomierzu,0
Dziś dużo natury 🌼🌿🤍 Pozdrawiam wszystkich ludzi 🙂,0
"Wojna może dopiero nadejść... Trump nie kuma zbyt szybko i wszedł w konflikt, którego nie kontroluje tak, jak Rubio i Hegseth mówią na konferencjach.",0
"Trump opuści Bliski Wschód na zawsze, a Żydzi zamieszkają na Alasce i przyjaciela Bibi.",0
Nie należy się dziwić. Tam Trump decyduje za wszystkich.,0
"Od rzekomej śmierci Bibi, nie wyświetlają mi się żadne żydowskie posty. Przed jego ""śmiercią"", były same Żydówki walczące z karabinami i IDF. W co gra Twitter? W co gra Mossad i CIA? To jakieś tajne gówno.",0
The CIA and the Mossad must feel fear and remorse for genocide.,0
Żydzi mają to głęboko w... ale to może się zmienić. Nazizm jest zły i należy go unicestwić @netanyahu,0
Nasze elity 😅🤯,0
Co z tego zrozumie pomarańczowa głowa?,0
"When I respect a woman, I am permanently ready.",0
Prawda się sama obroni.,0
Krągłości miażdżą mózg 🥰,0
Twoja chata? 🙂,0
ten Avatar wyciekł ale i tak pójdę na niego do kina żeby zobaczyć Zuko i Annga na wielim ekranie jebane wielkie suki,0
"jak robiłam to zdjęciem to myślałam że jest takie aestheticssss bo różowa wódka 
nie jest 
ale i tak 🩷🍡🌸🍥🌸🩷🌸🍥🩷",0
"cechą charakteru tej jednej typiary jest nienawiści do mężczyzn japierdole ona ich nienawidzi ale jakoś ciągle o tym pierdoli ile można 
i ja kumam można sobie żartować czy coś ale jak pierdolisz 24/7 jak to bardzo nienawidzisz jakiejś płci to tylko wkurwiasz  ludzie dokołaaaa",0
I jej argument że FACECIKI robią tak z babami i nikt się nie sapie 😰 jeżeli oni tak robią to znaczy że ty też masz się zniżać do tego poziomu japierdole zamknij ten ryj jesteście na tym samym poziomie zjebania co typy wyzywające baby,0
wiem za to cię lubię,0
wiesz jak nazywa sie pies dja?,0
wystarczy myć się raz dziennie i najlepiej  wieczorem xd,0
ja ciebie też kocham team virtual,0
lepiej już nic nie pisać,0
ou ou ou agatka i co ty na to powiesz teraz szmatooooo czy jakoś tak,0
chciałaś wyruchać Freda ale to Fred wyruchał ciebie,0
no właśnie u mnie jest tak że mi dosyć łatwo poznawać nowe osoby ale później jakoś mi się odechciewa ich poznawać xdd może nie wszystkich ale większość,0
spoko ten nowy set? jeszcze nie grałam,0
nie,0
"podobno jak nie śpi się 3 dni to człowiek zaczyna mieć halucynacje 
wczoraj spałam 3h dziś nic chyba akceptuję to wyzwanie",0
życie nas nas,0
będę dziś z Nadia nadrabiała 7 odc różnych anime kckckckck ten sezon,0
to jest takie urocze,0
bo ktoś zwraca komuś uwagę na brak higieny? XD wtf niezła odkleja,0
spoko ludzie na Twitter nie mija się codziennie,0
JEST NOWE TFT?,0
sie chuja zarabia a zyje jak hrabia,0
23 🎂😶,0
Took quite a bit longer than expected but I'm very happy to finally get around to beating this. 14.8k attempts.,0
play my level,0
👍,0
Jeden z moich ulubionych piłkarzy jacy kiedykolwiek u nas grali. Będzie mi go brakowało,0
Chory banger,0
Te kurwy co siedzą w autobusie i nic nie robią powinny zostać wykastrowane,0
Tak samo reagowałem jak Jesus u nas grał XDD,0
Mam nadzieję że thiago to wygra,0
Jak ja kocham walkę o mistrzostwo z Arsenalem. Nie ważne co się dzieje w trakcie to i tak na początku znasz wynik końcowy,0
Zeamsone jak zawsze dowiózł,0
No i klasa,0
Dzisiaj każdy za Bayernem mam nadzieję,0
Jak się przebiorę za kobietę to będzie git?,0
Wtedy byłby koniec polskiego rapu,0
Zależy kto jest kolegą,0
Prawdę napisał,0
A no to dla mnie bardziej jest to piosenka taka wolna w której za dużo się nie dzieje ale dalej może być bangerem,0
Ja losowo dałem wszytsko,0
Baloniki,0
Gdzie to jest?,0
Dojebana,0
Powodzenia,0
Zgoda,0
Prawda,0
"Janusz Goatczuk, zuziula z big swagiem i waima z pojebaną forma",0
"Prawda, kolega mi mówił",0
Dla mnie faworytem do spadku jest Rzeszów,0
Dokładnie,0
Zajebisty album ale no gruby mielzky ostro wydymany,0
Obciach,0
No ten dzisiejszy singiel średni ale te poprzednie zajebiste,0
Od jakiegoś czasu dostaje bardzo konkretne informacje w snach i jeśli miałabym opisać swoje odczucie to jest to tak jakby ktoś mi to szeptał do ucha a ja podczas snu to słyszę mega pojebana sprawa szczerze bo wszystkie te info są prawdziwe,0
Jadę na kuuurs 🥰🥰🥰,0
Poszłabym do spowiedzi tak for fun popierdolic sobie i zobaczyć reakcje księdza raz tak poszłam jak jeszcze chodziłam do kościoła i dał mi bardzo do myślenia więc jestem ciekawa jakby zareagował teraz 🙄🙄🙄,0
Japierdole życie tak nudne że rozważam spowiedź dla beki,0
Wczoraj wyszłam o 7:20 z domu i wróciłam o 22 jezu jak ludzie mogą tak żyć,0
Ja jem tyle szpinaku że anemia mi nie grozi,0
Dajcie kurwie więcej miodu,0
Mam pierwszy raz wszystkie paznokcie w kwadracie czuję się dziwnie ale podoba mi się,0
Życie stało się poważne ziomek wysyła mi swój grafik i doszliśmy do wniosku że na koniec miesiąca możemy się umówić oszaleje 😭,0
Dziś dokładnie 4 lata temu odszedł mój najkochańszy piesek :(((,0
Powinna być opcja na ig gdzie do posta możecie dodać tekst piosenki aby wyświetlał się na bierząco tak jak na relacji,0
Jaki ogromny jest to zawód kiedy widzisz fajnego liścia co ma ci chrupnąć gdy go nadepniesz a on nie chrupie 💔,0
Ja natomiast uważam że jeśli podróżujesz i faktycznie nawet chodzisz po innym mieście i masz kontakt jakikolwiek z innymi to jednak trochę to daje chyba że faktycznie siedzisz w hotelu cały czas all inclusive i się nie ruszasz no to tak tu masz rację że to huja daje,0
Nie no kurwa po obudzeniu jeden z pierwszych tik toków jakie widzę to jk tańczący w mundurze a w tle widać tae w łóżku 😭 moje nastoletnie serce oddane taekookowi się aż przebudziło Japidi,0
Bo jest w końcu za 1pa wszystko i można pograć jak człowiek,0
Jak zadziała to wiedzcie że mnie popierdoli i zacznę robić grubą magię,0
"Tak, dlatego nie dołączam do nowego serwera xddd",0
Jakdojade często jest jak niedojade lepsze znacznie mobileMPK tylko szkoda że na Androida tylko jest dostępne 💔💔💔,0
Usłuchany,0
I pomyśleć że człowiek który nie jest z poznania i studiuje wgl jeszcze w Huj w innym mieście będzie mnie najczęściej odwiedzał hah kochany,0
Przecież po jednym buchu by się już miało dobrze a co dopiero całe takie wielkie gówno wypalić masakra,0
To był mój ulubiony chack na świecie ile ja sb rzeczy pokupowalam 😪 ale pierdolona juna13 to zgłosiła…. SKANDAL,0
Wizyta u lekarza zakończyła się rozmowa o moich tatuażach 😁😇,0
No nwm czy zadziała bo robi i tak dziubek xddddd,0
To leży w obowiązku pracownika,0
TO ONA BYŁA BOKIEM USTAWIONA,0
Na początku roku sprawdzałam sb kosmogram i wyszło że jakoś koniec marca początek kwietnia mogę być chora i kurwa jestem xdddd nie wytrzymam typiara co sobie chorobę wywróżyła może czas na jakiś sukces w życiu coś ten tego…,0
"miłego popołudnia, dzisiaj w planach late night dance session",0
nic nie mówię ale gdybym tylko coś powiedział,0
"miłego popołudnia! korzystajcie z ładnej pogody, ja na pewno zamierzam ☺️",0
motylarnia 10/10,0
"nikt mi nie odpisuje, wszyscy sagują",0
załamałem się właśnie bez drugiego rodzica ten dorm się rozpadnie,0
ale zobaczyłem dobry edit,0
zjadłem ryżu i jestem szczęśliwszy,0
Znowu jestem głodny….,0
Yeonjun hyung noticed me how do I move on,0
chciałbym umieć tak wywijać,0
w rzeczy samej,0
tajemnica,0
bawcie się dobrze!,0
wybacz hyung musiałem dzisiaj dospać 😞,0
miłego dnia Riki!,0
miłego dnia hyung!!,0
potrzebujesz pomocy?,0
wow yeonjun z txt jest znany #szok,0
okej! hybe siłownia?,0
"Jest awans (zdecydowanie jedyny plus), ale nie potrafię znaleźć w sobie entuzjazmu.

Łączę się w bólu z każdym kibicem Arsenalu, który musiał przetrwać te (niewyobrażalnie długie) 90 minut z okładem. Na szpilkach przez cały mecz, bolesne doświadczenie. 

Chcę zapomnieć… 🥲",0
"Nie będę się silił na długie opisy tego spotkania, bo zwyczajnie nie mam na nie ochoty. 

Nie było polotu, dynamiki ten mecz miał niewiele, myślę o wszystkich tych, którzy wydali na ten mecz duże pieniądze i jest mi przykro. 

Idę odpalić Bayern z Realem, to może być katharsis.",0
"Maszyna Mikela Artety powoli sunie w kierunku półfinału, ale czy dojedzie…?",0
"Bardzo dobrze zorganizowane i stale nękające (ociężałych piłkarzy Arsenalu) Bournemouth wystarczyło, żeby wygrać z drużyną bijącą się o mistrzostwo Anglii. 

Gorzki, ciężkostrawny mecz. Każdego kibica kosztował pewnie niemało wysiłku. Ja nie grałem, ale czuje się zmęczony.",0
Przy stanie 1:1 mecz ślimaczył się w kierunku nieuniknionego rozczarowania. Ostatecznie jest ono bardzo duże. Już remis w obecnych okolicznościach byłby bolesnym doświadczeniem (choć rozum kazałby go zaakceptować z pokorą). A tak? Nastrój jak na Emirates - człowiek jest zgaszony.,0
"Kolejny egzamin dojrzałości oblany. Dziwne i z pewnością niecodzienne na tym poziomie koleje tego sezonu dadzą Arsenalowi kolejne. 

Czy następne testy będą zdane? Dzisiejszy mecz dostarczył mnóstwo niepewności w tym względzie. 

Dajcie im tlenu i wyślijcie na wakacje…",0
"Ubywa rozgrywek do wygrania, przybywa nerwów i niepewności.

Strategie na podejście do refleksji pomeczowych mam dwie. Mogę racjonalizować tę porażkę, ale mogę też panikować i pozwolić dobrze znanemu PTSD mną zawładnąć. Rozpatrzmy oba warianty, niech oba wilki przemówią.",0
"Max nie przestaje być zjawiskiem. Mecz z Mansfield, Evertonem i ten z Southampton z tytułem najlepszego piłkarza Arsenalu? Dla mnie tak. 

Pokłony przed Dowmanem, ale to jest jednak policzek dla ofensywy AFC. Uzależnieni od 16 latka? No dajcie spokój...",0
"Wiarę w piękne słowa Artety o jeszcze piękniejszej reakcji drużyny odkładam do szafy. Chcę jednak zapomnieć o City i Soton i w myśl wariantu A założyć, że drużyna w komplecie będzie miała zwyczajnie więcej jakości. Czy tak będzie? Zobaczymy.

Wesołych świąt i zdrowego Gabriela!",0
"Wariant A - racjonalizm.

Czy Arsenal mógł przegrać z najlepszą drużyną (liczmy circa 10 meczów wstecz w lidze) Championship ostatniego okresu? Mógł. Jeżeli ktoś bagatelizował jakość drużyny Eckerta, to dość szybko zobaczył, że ona jednak w niej jest. Święci są w formie.",0
"Czy coś mnie w ich występie zaskoczyło? Nie. 
Wiadomo było, że będą w stanie zagrażać przy fazach przejściowych (liczne wypady na połowę AFC o tym świadczą) i nie zabraknie im argumentów, gdy idzie o organizację gry defensywnej. Arteta też to wiedział, uznając klasę So'ton.",0
"TNT dorzuca do pieca i podaje, że Arsenal wyrzucił z FA Cup 81-letni Rod Stewart… 

🙃",0
XD,0
"Obecnie żyjemy meczem Polaków, ale temat De Zerbiego w Spurs będzie jednym z najciekawszych w najbliższym czasie. 

Na pewno coś na Piłkarzyki wleci, bo trochę już przeczytałem i jestem co najmniej zaintrygowany tym połączeniem - zwłaszcza w aktualnej konfiguracji. 🧐",0
"A więc porażka.

Pierwsze z dwóch kluczowych starć w końcowej fazie sezonu zdecydowanie dla City. Kepa uchylił drzwi, O’Reilly je popchnął i zgasił Arsenalowi światło. 

Sygnał ostrzegawczy i szerokie pole do wyciągania wniosków. Drużyna musi zareagować, bo nadal ma o co się bić!",0
"Nie zmienia to oczywiście faktu, że Arteta będzie pewnie przybity. Abstrahując od samego trofeum (które wbrew obiegowej opinii coś znaczy), na wygranej z City w tym momencie można było zbudować wygodną drogę do mety. A tak? City podgoniło na wirażu i będzie stale wywierać presję.",0
"Humor po takim meczu prędko nie wróci, ale nie można się na rzeczywistość obrażać. City pokazało dzisiaj siłę, Arsenal też musi ją pokazać. Wygrał zespół lepszy i gratulacje dla niego. Dziś bawi się Manchester! 

Czas na długą przerwę i głęboki reset! Głowy do góry i do roboty!",0
"Piękne gole, sporo radości i elegancki wieczór w Lidze Mistrzów. 

Przedmeczowe nerwy pozostaną jedynie śmiesznym wspomnieniem, nie było w tym meczu realnego zagrożenia, że awans się wyślizgnie. 

Bajeczni Eze i Rice zatopili Bayer, a goli mogło (powinno?) być tylko więcej...",0
"Oczywiście musze również wyeksponować kolejną kapitalną interwencję Rayi, która w kluczowym momencie (87) pozbawiła już chyba wszelkiej nadziei Bayer. Skupiony do samego końca - wzór.

Większych problemów zwyczajnie nie było. Defensywa się spisała, nawet kiedy przyjmowała presję.",0
"Eze i Rice notują kolejne pamiętne występy do swoich kolekcji, a kibice Arsenalu mają spore powody do zadowolenia. Plan zrealizowany, morele w idealnym miejscu przed zbliżającym się wielkimi krokami finałem Pucharu Ligii z Manchesterem City. 

Niech się dzieje, bring it on! 🔥",0
"Praktycznie każda angielska drużyny miała w tym sezonie mniejsze lub większe momenty kryzysu. Wczorajszy Arsenal ewidentnie wyglądał jak drużyna dławiona takowym. Był to jednak Arsenal niekompletny, widocznie zmieniony rotacją, z kilkoma ananasami z rubieży pierwszej drużyny.",0
"Nie dziwię się tym, którzy wolą trzymać się wariantu B w zaistniałych okolicznościach. Been there, done that. Ucieczka w panikę jest na swój sposób logiczna. Kibicom Arsenalu, to przecież dobrze znana emocja. Nasz mental przez lata też klękał, wraz z drużyną, której kibicujemy.",0
"Havertz wykazał się w zasadzie jedynie przy golu, wcześniej był takim samym pasażerem jak Gabriel Jesus, który zaserwował nam kolejny disasterclass. 

Kto w ogóle dał radę? W mojej opinii Gabriel, Gyokeres i... Max Dowman. 

Smutne, ale prawdziwe. Jakości było wczoraj za mało.",0
"Ja jednak wolę wypośrodkować swoje stanowisko. Uznaję jakość Southampton i gratuluję świetnego meczu. Boli mnie, że wielu piłkarzy Arsenalu nie dojechało i nie wykorzystało swojej szansy. Kepa, White, MLS, Jesus - po tym meczu wszyscy nadają się na sprzedaż. Zawiedli też inni.",0
"Moim zdaniem relatywnie najbliżej „najlepszej piłki” (którą ostatecznie i tak każdy interpretuje po swojemu) było:

- w LM z Bayerem 17 marca,
- w lidze ze Spurs 22 lutego.

Pytanie zapewne było z tezą, że Arsenal nie gra najlepszej piłki, ale co tam.",0
"Niektórzy powiedzą, że to powód, by panikować. Arsenal znowu się wyłożył, znowu rozczarował, znowu traci szansę na trofeum. To wszystko prawda, ale w tym sporcie jest też rywal, a ten był wczoraj naprawdę bardzo dobry. Nie ulegajmy propagandzie sukcesu - Arsenal nie jest mocarny.",0
"Piłkarze gubią się w relatywnie prostych sytuacjach, przemyślane i rozpisane schematy zastępują pochopne decyzje o strzałach i nieprecyzyjne dogrania. Jak nie idzie, to PTSD uderza ze zdwojoną mocą - wracamy do wszystkich przykrych wspomnień, jesteśmy skorzy odtrąbić kapitulację.",0
"Jeżeli w obliczu tak dobrze grającego (i zmotywowanego) rywala nie grasz swojej najlepszej piłki, to zwyczajnie możesz ulec. 

A Arsenal nie grał swojej najlepszej piłki, był od niej wręcz bardzo daleko. Zgadzały się pojedyncze momenty, w perspektywie całego spotkania zapomniane.",0
"Poszarpał Rice, kilkukrotnie dobrze zachował się Gabriel, chciało się pracować Gyokeresowi, z kilkoma akcjami bardzo dobrze uporał się Myles, próbował czarować Eze po wejściu. I właśnie. Wypady lub lepsze momentu indywidualne do zapamiętania. Co z zespołem? Zespół wypadł słabo.",0
"Norgaard miał sporo niecelnych zagrań. Ødegaard nie wykorzystał setki w 26 minucie, dołożył także swoje oddając piłkę przy golu na 0:1. Mosquera uratował Kepę i Gabriela w 18', ale sam mógł dać gola Świętym żenującym podaniem w 60'... 

Martinelli? Insanity is doing the same...",0
"Wariant B - panika.

Widzieliśmy to setki razy, Arsenal znowu pękł pod presją, bo zwyczajnie nie jest mentalnie przygotowany, by wygrywać trofea. Im bliżej przysłowiowego kibla, tym wszystkim jest cieplej. Fala gorąca zalewa całe ciało, finalnym efektem jest drętwota nóg i mózgu.",0
"Sluchajcie
to juz chyba nawet silniczki musza widzieć jaka to żenada nie?

Premier tak slaby i nieudolny, ze jedyne co mu pozostaje to prymitywne pokrzywianie się na twitteru...
vs
Pewny siebie, błyskotliwy Prezydent, nokautujący frustratów jednym 
""życzę powodzenia""",0
Kto to do czorta jest Renata Rak??,0
Twitter padl globalnie czy tylko u nas?,0
"Po obejrzeniu całego wywiadu z Prezydentem w Kanale Zero, powiem tak...
Obiektywnie
na miejscu trolli Giertycha, ja bym założyła z 7 farm i nawalała w kanał, ze za często Prezydenta zapraszają...
bo gosc w takich rozmowach, wypada za dobrze
🤷‍♂️",0
"Oglądam wywiad z Prezydentem w Kanale Zero
zadzwonił jakiś Zdzisio który nadal liczy glosy...
Prezydent bez parsknięcia śmiechem życzył mu powodzenia...w liczeniu głosów! 
Twardy jest! 
🤣🤣",0
Dziwnych idoli sobie ostatnio lewica wybiera nie?,0
"Szalenie ciekawe jest, dlaczego nagle Polska straciła 
""nieutracalna"" i tak ważna funkcje...
tam te wszystkie 12 pytañ jest ciekawe! 
Wychodzi ze albo jakaś szalona nieudolność, albo gruby wal
w każdym razie mocno śmierdzi",0
"Czyli co?
Tusk jak Orban,
podmieni zużytego siebie, na młodsza wersje siebie??
🤣🤣",0
"Pamiętacie hiszpañskich graficiarzy z metra w Warszawie? 
Hiszpanie ładnie proszą, żeby te 8 lat dostali i żeby odsiedzieli w Polsce, bo maja świadomość ze w Hiszpanii ich po prostu wypuszcza... a nikt tego nie chce",0
"Ja w tym przypadku pochwalam,
z prostej przyczyny
inaczej nie zrozumieją
🤷‍♂️
To jest takie traktowanie jak w ich kraju i tylko takie działa.
Tutaj, w europie to oni latami się śmieją, ze niska szkodliwość czynu i za godzinę policja ich puszcza, a okradzeni mogą im skoczyć",0
"Obywatelskie zatrzymanie marokañskiego złodzieja u mnie na wsi 
🤷‍♂️
Mocny przełom nastąpił i ludzie zaczęli brać sprawy w swoje ręce...
w patrole obywatelskie się poorganizowali",0
